player_id,player_name,round,predicted_points
358,Tanaka,17,2.055
84,Tavernier,17,2.053
54,McGinn,17,2.052
691,Calvert-Lewin,17,2.041
491,Tonali,17,2.041
489,J.Murphy,17,2.041
427,Reijnders,17,2.032
101,Kelleher,17,2.0260000000000007
717,Xavi,17,2.0159999999999996
418,Doku,17,1.9949999999999999
417,Cherki,17,1.9949999999999999
64,Watkins,17,1.9929999999999999
654,Strand Larsen,17,1.9920000000000002
541,Reinildo,17,1.982
685,Diakité,17,1.9760000000000002
673,J.Palhinha,17,1.968
41,Pau,17,1.965
585,Bentancur,17,1.9609999999999999
38,Konsa,17,1.9580000000000002
718,S.Magassa,17,1.9420000000000002
148,F.Kadıoğlu,17,1.927
304,Iroegbunam,17,1.9260000000000002
67,Petrović,17,1.903
725,Hincapie,17,1.8800000000000001
709,Krejčí,17,1.861
476,Burn,17,1.816
72,Senesi,17,1.809
343,Struijk,17,1.783
58,Kamara,17,1.78
416,Bernardo,17,1.767
560,Isidor,17,1.7579999999999998
733,Lammens,17,1.7559999999999998
612,L.Paquetá,17,1.741
487,Barnes,17,1.732
666,Gyökeres,17,1.732
116,Hickey,17,1.7310000000000003
32,Martinez,17,1.72125
593,P.M.Sarr,17,1.7129999999999999
162,Gruda,17,1.7079999999999997
671,Wilson,17,1.687
356,Gruev,17,1.682
502,Sels,17,1.6785
386,Mac Allister,17,1.6629999999999998
191,Estève,17,1.6600000000000001
8,J.Timber,17,1.6492499999999999
366,A.Becker,17,1.6480000000000001
609,Todibo,17,1.6309999999999998
615,Summerville,17,1.6299999999999997
158,Georginio,17,1.6179999999999999
659,Walker-Peters,17,1.6170000000000002
283,Mateta,17,1.5772500000000003
74,Truffert,17,1.5749999999999997
663,J.Arias,17,1.5599999999999998
37,Digne,17,1.555
684,Thiaw,17,1.5510000000000002
623,Potts,17,1.54
665,Perri,17,1.536
210,Tchaouna,17,1.528
292,Mykolenko,17,1.5099999999999998
192,Hartman,17,1.4940000000000002
444,Yoro,17,1.491
238,Estêvão,17,1.49
166,Ayari,17,1.488
100,Kroupi.Jr,17,1.464
636,S.Bueno,17,1.4549999999999998
53,Malen,17,1.4540000000000002
532,Hume,17,1.454
22,Merino,17,1.454
603,Diouf,17,1.453
508,N.Williams,17,1.4449999999999998
614,Ward-Prowse,17,1.421
347,Gudmundsson,17,1.416
716,Savona,17,1.395
440,Dalot,17,1.3820000000000001
17,Ødegaard,17,1.375
499,Isak,17,1.37175
344,Bijol,17,1.346
126,Jensen,17,1.3419999999999999
443,Shaw,17,1.3359999999999999
107,Lewis-Potter,17,1.3359999999999999
388,C.Jones,17,1.334
486,Elanga,17,1.302
516,Hudson-Odoi,17,1.288
588,Odobert,17,1.28
712,Yeremy,17,1.261
586,Bergvall,17,1.2530000000000001
605,Kilman,17,1.238
526,Igor Jesus,17,1.2369999999999999
18,Madueke,17,1.236
466,Zirkzee,17,1.2200000000000002
81,Kluivert,17,1.207
511,Morato,17,1.2069999999999999
580,Johnson,17,1.2
724,Geertruida,17,1.1960000000000002
473,Hall,17,1.1949999999999998
730,Brobbey,17,1.191
455,Mount,17,1.1700000000000002
301,Alcaraz,17,1.167
167,Baleba,17,1.154
506,Murillo,17,1.151
50,Buendía,17,1.1469999999999998
325,Smith Rowe,17,1.141
627,Johnstone,17,1.138
726,Kolo Muani,17,1.137
633,H.Bueno,17,1.1350000000000002
44,Bogarde,17,1.134
681,Šeško,17,1.12125
610,Wan-Bissaka,17,1.1169999999999998
335,King,17,1.116
505,Milenković,17,1.11
613,Souček,17,1.086
625,Füllkrug,17,1.085
270,Hughes,17,1.085
319,Castagne,17,1.082
372,Robertson,17,1.075
713,A.Jimenez,17,1.0639999999999998
19,Martinelli,17,1.0530000000000002
677,Guessand,17,1.049
125,Janelt,17,1.043
695,Tchatchoua,17,1.036
642,Hee Chan,17,1.0350000000000001
424,Bobb,17,1.032
682,Møller Wolfe,17,1.032
720,Tolu,17,1.031
311,Beto,17,1.03
73,Smith,17,1.025
310,Barry,17,1.022
272,Lerma,17,1.016
239,Gittens,17,1.016
232,Tosin,17,1.0070000000000001
697,Adli,17,1.0050000000000001
459,Ugarte,17,1.003
77,Hill,17,0.9970000000000001
441,Dorgu,17,0.992
246,Andrey Santos,17,0.9900000000000002
202,Bruun Larsen,17,0.9869999999999999
415,Savinho,17,0.985
731,Kevin,17,0.9839999999999998
109,Henry,17,0.977
209,Laurent,17,0.9550000000000001
39,Maatsen,17,0.937
638,Hoever,17,0.9339999999999999
438,Mazraoui,17,0.915
6,Saliba,17,0.9127500000000001
86,Brooks,17,0.8960000000000001
157,Mitoma,17,0.891
735,Traoré,17,0.89
332,Lukić,17,0.8770000000000001
543,Adingra,17,0.877
431,Bayindir,17,0.873
634,Mosquera,17,0.8160000000000001
284,Nketiah,17,0.78
230,Fofana,17,0.751
632,Doherty,17,0.736
573,Spence,17,0.7350000000000001
198,Tuanzebe,17,0.7304999999999999
570,Danso,17,0.7250000000000001
152,Veltman,17,0.717
469,Pope,17,0.702
367,Mamardashvili,17,0.629
145,De Cuyper,17,0.5720000000000001
341,Darlow,17,0.422
475,Botman,17,0.17925
628,José Sá,17,0.17200000000000001
409,Stones,17,0.13600000000000004
233,Acheampong,17,0.136
674,Ramsdale,17,0.11200000000000002
33,M.Bizot,17,0.093
478,Trippier,17,0.07125000000000001
679,Hermansen,17,0.014000000000000002
241,Caicedo,17,0.0
353,James,17,0.0
5,Gabriel,17,0.0
635,R.Gomes,17,0.0
7,Calafiori,17,0.0
662,Mosquera,17,0.0
338,Muniz,17,0.0
250,Delap,17,0.0
256,Muñoz,17,0.0
328,Sessegnon,17,0.0
493,Longstaff,17,0.0
365,Nmecha,17,0.0
120,Schade,17,0.0
384,Gakpo,17,0.0
436,De Ligt,17,0.0
442,Maguire,17,0.0
375,Bradley,17,0.0
721,Milosavljević,17,0.0
544,Diarra,17,0.0
574,Udogie,17,0.0
187,Walker,17,0.0
207,Hannibal,17,0.0
525,Wood,17,0.0
40,Mings,17,0.0
644,Bellegarde,17,0.0
648,Munetsi,17,0.0
