player_id,player_name,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded
390,Gravenberch,4.224721942772561,89.83859988473452,0.21098635342891686,0.1409413434247868,0.1428571428571417,0.6425941422594142,0.0,0.24722914595134432,-0.0
411,O'Reilly,4.213520828148976,88.89788127656507,0.07056486439799622,0.21440397350993332,0.1428571428571417,0.14249850567842112,0.0,1.6041336305686218,-0.4568552721587022
417,Cherki,4.200609656971556,52.902531637970355,0.07118673346001039,0.5748344370860927,0.07142857142857086,0.7905678421996413,0.0,0.40103340764215545,-0.0
22,Merino,4.182614451127421,76.73732388178304,0.14339264121609863,0.2149952696310308,0.0,0.2874596533173937,0.0,0.5332057828364422,-0.0
160,Minteh,4.145703473631467,88.15052055567571,0.07230955259975821,0.3580416272469253,0.0,0.43271966527196637,0.0,0.27731116361993347,-0.0
408,Rúben,4.142638596518404,89.2250585332469,0.1422352737951278,0.0,0.07142857142857086,0.21337716676628835,0.0,1.6041336305686218,-0.4568552721587022
407,Matheus N.,4.142531640969307,89.67462196527629,0.0,0.21357615894039692,0.1428571428571417,0.49738194859533796,0.0,1.6041336305686218,-0.4568552721587022
582,Kudus,4.088276661569849,87.95069795643933,0.14375539816894017,0.28812677388836344,0.21428571428571458,0.4289181111775253,0.0,0.290486952168247,-0.0
624,Bowen,4.064188367091413,90.0,0.28493694938676783,0.07052980132450341,0.07142857142857086,0.7842797369994022,0.0,0.0,-0.0
226,Chalobah,4.057241986309274,89.51638210503566,0.14397996199688984,0.0718779564806056,0.21428571428571458,0.5025463239689187,0.0,1.2650565165964447,-0.5755887813935308
64,Watkins,3.984329660505478,72.02283841221814,0.28080842978061665,0.1437086092715228,0.0,0.4299701135684436,0.0,0.0,-0.0
427,Reijnders,3.977625646634852,76.89595508794453,0.2141475211608222,0.07225638599810794,0.0,0.28908547519426164,0.0,0.40103340764215545,-0.0
440,Dalot,3.9383042497276306,81.22983700742022,0.06973570564864402,0.35643330179753996,0.1428571428571417,0.36070531978481835,0.0,0.9510063720965314,-0.7182644385810613
547,E.Le Fée,3.9208205509582963,83.67173036284615,0.14453273449645787,0.21480605487227958,0.21428571428571458,0.4290376569037656,0.0,0.33898677124111715,-0.0
419,Grealish,3.90941160669362,88.86499147515784,0.14524097426152965,0.14016083254493872,0.1428571428571417,0.5642677824267779,0.0,0.34131359818151974,-0.0
597,Richarlison,3.865493578113618,69.55604267223785,0.35914665745379126,0.07067171239356682,0.21428571428571458,0.43117752540346677,0.0,0.0,-0.0
6,Saliba,3.818399208742426,87.72495689551666,0.0,0.0,0.0,0.0,0.0,2.1328231313457686,-0.3144239226033422
725,Hincapie,3.8183454131656185,63.20671887586695,0.0,0.0,0.10714285714285629,0.10708906156604836,0.0,2.1328231313457686,-0.3144239226033422
694,Mukiele,3.8081179972232078,90.0,0.07066850924166523,0.14226584673604503,0.21428571428571458,0.3565451285116564,0.0,1.3559470849644686,-0.5408970976253298
329,Wilson,3.8036121338952253,57.868112617966986,0.265913802038348,0.2704115421002836,0.16071428571428592,0.5915092647937834,0.0,0.2320135183231373,-0.0
676,Ugochukwu,3.7980616589961684,70.8179407266964,0.21670409397132487,0.07201986754966899,0.0,0.3576688583383146,0.0,0.14081272815222257,-0.0
295,Keane,3.751880694600519,89.2330801095022,0.07084125064778031,0.0,0.0,0.49905558876270195,0.0,1.365254392726079,-0.5374767907749438
457,Casemiro,3.7361927802282544,74.30386901760195,0.2144411815512178,0.14264427625354734,0.2857142857142834,0.2840167364016738,0.0,0.23775159302413285,-0.0
684,Thiaw,3.699685220418199,89.0701828038326,0.14012782864052525,0.0,0.1428571428571417,0.2836820083682009,0.0,1.2856200125958945,-0.5675266295319065
7,Calafiori,3.6765940682761973,84.48406887111881,0.0,0.0,0.21428571428571458,0.0724805738194855,0.0,2.1328231313457686,-0.3144239226033422
151,Van Hecke,3.672692041983748,66.52124756861897,0.1560891345655554,0.05371333964049206,0.10714285714285629,0.21422295277943823,0.0,1.1092446544797339,-0.6413075344473761
469,Pope,3.610062898903796,63.92911479720472,0.0,0.0,0.053571428571428145,0.05268380155409412,2.678571428571426,1.2856200125958945,-0.5675266295319065
531,Ballard,3.5847533154977307,86.37125063035803,0.06897564346173785,0.07076631977294237,0.1428571428571417,0.28640765092647946,0.0,1.3559470849644686,-0.5408970976253298
515,Gibbs-White,3.578866422861184,88.36803976658743,0.21559854897218872,0.0,0.0,0.2877704722056187,0.0,0.21310320579462178,-0.0
287,Pickford,3.5759585144835153,90.0,0.0,0.0,0.0,0.2148475791990438,1.600000000000009,1.365254392726079,-0.5374767907749438
668,Xhaka,3.557601665655262,89.54664793602767,0.07253411642770775,0.2858088930936612,0.2857142857142834,0.28423191870890613,0.0,0.33898677124111715,-0.0
26,Zubimendi,3.540375749356661,88.40211674230963,0.142891691138366,0.07350993377483454,0.21428571428571458,0.2864674237895998,0.0,0.5332057828364422,-0.0
241,Caicedo,3.536368597804006,89.16572743318206,0.1441699775436163,0.07119205298013256,0.2857142857142834,0.571392707710699,0.0,0.3162641291491112,-0.0
455,Mount,3.527277811772574,63.39942469322576,0.21558127483157702,0.0,0.0,0.21161984459055594,0.0,0.23775159302413285,-0.0
382,Wirtz,3.5114833671079504,79.77731197320077,0.07044394541371571,0.13930936613055786,0.07142857142857086,0.5655349671249249,0.0,0.24722914595134432,-0.0
314,Leno,3.435131535430119,90.0,0.0,0.0,0.21428571428571458,0.21374775851763322,3.714285714285702,0.9280540732925492,-0.7304798201895828
169,Gomez,3.4198867307574377,80.66279350671184,0.2150112281913974,0.0,0.2857142857142834,0.3532337118948003,0.0,0.27731116361993347,-0.0
258,Mitchell,3.3925003882595233,89.91742741877387,0.07127310416306794,0.0,0.07142857142857086,0.28039450089659285,0.0,1.3129172351616716,-0.5570214013485781
337,Raúl,3.3723068590706635,81.85358031361815,0.21658317498704438,0.14441816461683973,0.21428571428571458,0.2870053795576809,0.0,0.0,-0.0
97,Evanilson,3.3495841341232975,77.60799688040986,0.14275349801347295,0.21194418164616807,0.0,0.14273759713090167,0.0,0.0,-0.0
516,Hudson-Odoi,3.3485266713789588,61.87276120836636,0.14202798410779072,0.07107379375591308,0.0,0.21206216377764492,0.0,0.21310320579462178,-0.0
502,Sels,3.3386827342505176,89.47154743894532,0.0,0.0,0.0,0.0,3.7777777777778034,0.8524128231784871,-0.7729893481872374
257,Lacroix,3.335899238095363,90.0,0.0,0.1453169347209078,0.1428571428571417,0.28690974297668836,0.0,1.3129172351616716,-0.5570214013485781
253,Henderson,3.3281373161801002,90.0,0.0,0.0,0.1428571428571417,0.14367005379557596,1.7142857142857177,1.3129172351616716,-0.5570214013485781
237,Enzo,3.3189699937282215,89.61744464310273,0.14366902746588267,0.07114474929044476,0.21428571428571458,0.2852121936640766,0.0,0.3162641291491112,-0.0
450,Cunha,3.3168853471175357,80.17218968374033,0.14494731387113396,0.07057710501419125,0.07142857142857086,0.21409444112373005,0.0,0.23775159302413285,-0.0
497,L.Miley,3.3095816476282276,72.50297637057847,0.07001209189842808,0.14307000946073747,0.0,0.20890615660490122,0.0,0.32140500314897363,-0.0
220,Sánchez,3.30739089990432,89.54984907427418,0.0,0.0,0.1428571428571417,0.21532576210400464,1.636363636363629,1.2650565165964447,-0.5755887813935308
84,Tavernier,3.2888214966928926,89.72969520687752,0.14040421489030824,0.14269157994323525,0.1428571428571417,0.14247459653317307,0.0,0.15910822873561478,-0.0
158,Georginio,3.282218073860614,79.23336839324733,0.07313871134911046,0.2127483443708605,0.1428571428571417,0.1438254632396891,0.0,0.27731116361993347,-0.0
736,Donnarumma,3.2689714801030454,89.40032958720552,0.0,0.0,0.2857142857142834,0.0,1.2222222222222272,1.6041336305686218,-0.4568552721587022
145,De Cuyper,3.249386297559208,60.762253379919834,0.07084125064778032,0.0,0.0,0.35640167364016806,0.0,1.1092446544797339,-0.6413075344473761
139,Verbruggen,3.2485122678041596,90.0,0.0,0.0,0.21428571428571458,0.21708308427973702,2.333333333333339,1.1092446544797339,-0.6413075344473761
350,Aaronson,3.2237824543165745,67.35631510656097,0.0,0.35442289498580865,0.0,0.0,0.0,0.16051376935914863,-0.0
565,Vicario,3.207974712360988,90.0,0.0,0.0,0.0,0.14560669456066958,1.5555555555555467,1.161947808672988,-0.6180983093911854
291,Tarkowski,3.182491760994452,90.0,0.0,0.0711210974456009,0.21428571428571458,0.3556365809922292,0.0,1.365254392726079,-0.5374767907749438
53,Malen,3.17305695466572,35.95072443147709,0.29169113836586613,0.07055345316934733,0.0,0.21471607890017932,0.0,0.28822482442816805,-0.0
698,Okafor,3.146387166642204,71.42862077660111,0.14195888754534364,0.06922894985808906,0.1428571428571417,0.21124925283921128,0.0,0.16051376935914863,-0.0
59,Onana,3.136038445846942,76.63506997792926,0.14106063223354548,0.0,0.07142857142857086,0.21393903167961761,0.0,0.28822482442816805,-0.0
200,Anthony,3.1285231089744796,70.36160814979272,0.14030057004663926,0.07060075685903514,0.1428571428571417,0.21726240286909743,0.0,0.14081272815222257,-0.0
273,Wharton,3.1086304005358247,85.48235393703624,0.0,0.21298486281929946,0.1428571428571417,0.28430364614465037,0.0,0.3282293087904179,-0.0
124,Henderson,3.086660867381555,87.09043602766374,0.0716013128346865,0.14212393566698162,0.21428571428571458,0.28455469216975515,0.0,0.2320135183231373,-0.0
508,N.Williams,3.081920648360475,90.0,0.07153221627224052,0.07220908230842016,0.1428571428571417,0.49953377166766294,0.0,0.8524128231784871,-0.7729893481872374
121,Damsgaard,3.0770543539387347,68.55710188114121,0.07051304197616173,0.14044465468306494,0.0,0.0711416616855943,0.0,0.2320135183231373,-0.0
575,Van de Ven,3.045041588448173,88.92874378647072,0.07170495767835557,0.0,0.2857142857142834,0.3566766288105205,0.0,1.161947808672988,-0.6180983093911854
293,O'Brien,3.0442228385289614,88.97444378406934,0.0,0.07192526017029337,0.07142857142857086,0.07209802749551661,0.0,1.365254392726079,-0.5374767907749438
32,Martinez,3.0436329840522784,89.85557596714935,0.0,0.0,0.07142857142857086,0.13972504482964648,1.3333333333333284,1.1528992977126722,-0.6220072315059122
532,Hume,3.030723184158117,85.93805111848987,0.0,0.07213812677388849,0.2857142857142834,0.28497310221159583,0.0,1.3559470849644686,-0.5408970976253298
101,Kelleher,3.0044202383589926,90.0,0.0,0.0,0.0,0.14017931858935964,2.0,0.9280540732925492,-0.7304798201895828
586,Bergvall,3.00154294555145,70.0723050092452,0.07091034721022635,0.14264427625354736,0.07142857142857086,0.0,0.0,0.290486952168247,-0.0
673,J.Palhinha,2.997912740793986,83.66798678922358,0.0,0.2116603595080412,0.1428571428571417,0.2153018529587571,0.0,0.290486952168247,-0.0
48,Tielemans,2.99701301869393,62.17930318420865,0.0,0.21277199621570436,0.0,0.07047220561864868,0.0,0.28822482442816805,-0.0
612,L.Paquetá,2.9841671805119288,83.49467988180916,0.14059423043703487,0.07010406811731326,0.2857142857142834,0.21468021518230715,0.0,0.14191789450679076,-0.0
224,Cucurella,2.975171214300226,82.61734649280797,0.0,0.07175969725638612,0.1428571428571417,0.213281530185296,0.0,1.2650565165964447,-0.5755887813935308
205,Cullen,2.945749761853877,89.00284867804915,0.07358783900500952,0.07220908230842019,0.1428571428571417,0.36322773460848834,0.0,0.14081272815222257,-0.0
473,Hall,2.934365080415378,61.32913730999212,0.0,0.07211447492904458,0.07142857142857086,0.07135684399282687,0.0,1.2856200125958945,-0.5675266295319065
526,Igor Jesus,2.9343454417245782,69.07975080936882,0.07113491103817596,0.14422894985808846,0.0,0.21711894799760906,0.0,0.0,-0.0
166,Ayari,2.911829588710175,87.71758188651155,0.06990844705475908,0.07133396404919597,0.0,0.0709742976688579,0.0,0.27731116361993347,-0.0
322,Tete,2.9095280162275206,88.77125027015343,0.07106581447572988,0.0,0.07142857142857086,0.3569874476987456,0.0,0.9280540732925492,-0.7304798201895828
37,Digne,2.8905052645299527,76.36921839422978,0.0,0.14335383159886428,0.1428571428571417,0.07240884638374136,0.0,1.1528992977126722,-0.6220072315059122
67,Petrović,2.8681412535109545,90.0,0.0,0.0,0.07142857142857086,0.0,3.66666666666666,0.6364329149424591,-0.9190853122251538
90,Scott,2.8613460050051347,70.10803340297291,0.0703403005700467,0.06946546830652797,0.07142857142857086,0.21356843992827285,0.0,0.15910822873561478,-0.0
230,Fofana,2.835050520618336,71.4475366808347,0.0,0.0,0.07142857142857086,0.217011356843993,0.0,1.2650565165964447,-0.5755887813935308
173,Wieffer,2.820530748732928,61.104599812693635,0.0,0.16261234626300825,0.10714285714285629,0.16252540346682626,0.0,0.27731116361993347,-0.0
733,Lammens,2.819938586235136,88.94496777806157,0.0,0.0,0.0,0.2871966527196653,0.9000000000000019,0.9510063720965314,-0.7182644385810613
724,Geertruida,2.815049987339139,60.40718482097827,0.0,0.0,0.0,0.0,0.0,1.3559470849644686,-0.5408970976253298
683,Alderete,2.8150380327665157,88.98290468986384,0.0,0.0,0.1428571428571417,0.14284518828451886,0.0,1.3559470849644686,-0.5408970976253298
453,Garnacho,2.813527719558536,62.28156454866364,0.0,0.1417218543046359,0.07142857142857086,0.14352659892408756,0.0,0.3162641291491112,-0.0
666,Gyökeres,2.7947090680565,77.35949121100785,0.21582311280013838,0.0,0.21428571428571458,0.14570233114166073,0.0,0.0,-0.0
671,Wilson,2.793621135007966,53.21417393079268,0.2889790982898602,0.07069536423841072,0.0,0.4256186491332934,0.0,0.0,-0.0
708,M.Fernandes,2.7896945626478233,81.87280119107655,0.07198134392813962,0.07204351939451288,0.07142857142857086,0.1431679617453667,0.0,0.14191789450679076,-0.0
517,Anderson,2.789392725656464,90.0,0.07260321299015382,0.07057710501419123,0.21428571428571458,0.2158278541542141,0.0,0.21310320579462178,-0.0
716,Savona,2.784795732721423,81.35177406767046,0.14137156676455256,0.0,0.1428571428571417,0.0,0.0,0.8524128231784871,-0.7729893481872374
487,Barnes,2.763251543731279,55.21620908676132,0.21654862670582148,0.0,0.0,0.3591034070531981,0.0,0.32140500314897363,-0.0
712,Yeremy,2.7581163192823825,72.85471842915871,0.07106581447572988,0.07261116367076643,0.21428571428571458,0.07101016138673003,0.0,0.3282293087904179,-0.0
485,Gordon,2.7430111863349578,58.12308137021832,0.1415443081706676,0.14342478713339668,0.0,0.28361028093245655,0.0,0.32140500314897363,-0.0
681,Šeško,2.7194787135215295,62.307710239416,0.07192952150630513,0.07041154210028397,0.0,0.22052600119545723,0.0,0.0,-0.0
292,Mykolenko,2.68450204905215,89.78698220589294,0.0,0.0,0.21428571428571458,0.07101016138673,0.0,1.365254392726079,-0.5374767907749438
423,N.Gonzalez,2.683272844577449,87.28430558557258,0.07068578338227675,0.0,0.1428571428571417,0.0716676628810515,0.0,0.40103340764215545,-0.0
38,Konsa,2.6745860291475836,90.0,0.0,0.0,0.0,0.14369396294082398,0.0,1.1528992977126722,-0.6220072315059122
366,A.Becker,2.669642860599704,89.69018802679922,0.0,0.0,0.0,0.21277943813508707,0.5,0.9889165838053773,-0.6987198280074269
615,Summerville,2.647949114941985,80.28594605008367,0.0,0.21629612109744528,0.1428571428571417,0.0,0.0,0.14191789450679076,-0.0
474,Schär,2.646664811635417,69.84405490500423,0.0,0.0,0.07142857142857086,0.0,0.0,1.2856200125958945,-0.5675266295319065
54,McGinn,2.63360293726825,85.50934917032876,0.0,0.13923841059602618,0.1428571428571417,0.07052002390914484,0.0,0.28822482442816805,-0.0
215,Flemming,2.6318016928657797,63.28091521984485,0.2115218517878735,0.0,0.21428571428571458,0.0,0.0,0.0,-0.0
693,Hutchinson,2.631727412994781,52.315828110366716,0.07135947486612544,0.2821192052980131,0.0,0.2154692169754932,0.0,0.21310320579462178,-0.0
506,Murillo,2.57937182603359,86.06177655089907,0.07149766799101749,0.0,0.1428571428571417,0.213819485953377,0.0,0.8524128231784871,-0.7729893481872374
585,Bentancur,2.5771309624864767,76.67074382249118,0.07210226291242013,0.0,0.2857142857142834,0.21184698147041234,0.0,0.290486952168247,-0.0
470,Dúbravka,2.5623754028412273,90.0,0.0,0.0,0.0,0.36023909145248106,1.857142857142851,0.5632509126088903,-0.9801622202677611
718,S.Magassa,2.5598854147858368,65.73179251996953,0.06989117291414752,0.0,0.07142857142857086,0.1399402271368791,0.0,0.14191789450679076,-0.0
303,Garner,2.552105529240846,89.81305093292993,0.0,0.07005676442762546,0.1428571428571417,0.14347878063359149,0.0,0.34131359818151974,-0.0
416,Bernardo,2.548360749174796,81.92709469887993,0.0,0.14434720908230803,0.2857142857142834,0.0,0.0,0.40103340764215545,-0.0
568,Pedro Porro,2.542643255194764,88.37388804841143,0.0,0.07102649006622526,0.21428571428571458,0.0,0.0,1.161947808672988,-0.6180983093911854
5,Gabriel,2.534072232378437,20.7072605089691,0.0,0.035696546830652695,0.017857142857142714,0.12644052600119543,0.0,2.1328231313457686,-0.3144239226033422
126,Jensen,2.5214417442688974,61.678308959489,0.07217135947486616,0.0,0.07142857142857086,0.0,0.0,0.2320135183231373,-0.0
344,Bijol,2.517829144083781,75.4199350158162,0.07186042494385907,0.072019867549669,0.0,0.1432396891811109,0.0,0.6420550774365945,-0.9146877748460862
354,Ampadu,2.516201768023475,89.42796148212184,0.0712212817412334,0.0,0.21428571428571458,0.2138673042438735,0.0,0.16051376935914863,-0.0
374,Konaté,2.502952284787791,89.5994092644622,0.0,0.0,0.1428571428571417,0.355612671846982,0.0,0.9889165838053773,-0.6987198280074269
50,Buendía,2.491119406636094,39.246830859928465,0.21299015373985153,0.0,0.1428571428571417,0.2808009563658102,0.0,0.28822482442816805,-0.0
573,Spence,2.472456791571104,83.62647747738893,0.0,0.0,0.1428571428571417,0.07146443514644307,0.0,1.161947808672988,-0.6180983093911854
107,Lewis-Potter,2.4706407802847816,49.90286866940419,0.14074969770253937,0.07152317880794715,0.0,0.21399880454273745,0.0,0.9280540732925492,-0.7304798201895828
148,F.Kadıoğlu,2.467243754820164,87.15625675383613,0.0,0.0,0.07142857142857086,0.07073520621637734,0.0,1.1092446544797339,-0.6413075344473761
373,Virgil,2.430662984130289,90.0,0.0,0.0,0.1428571428571417,0.28332337118948,0.0,0.9889165838053773,-0.6987198280074269
110,Kayode,2.4122494608235647,89.33977036956989,0.0,0.07121570482497645,0.2857142857142834,0.28674237895995225,0.0,0.9280540732925492,-0.7304798201895828
600,Areola,2.3584146935023407,89.8408255889345,0.0,0.0,0.0,0.14199641362821197,1.875,0.5676715780271631,-0.9762532981530343
108,Ajer,2.3408571291673006,64.02054090723534,0.0,0.07157048249763492,0.07142857142857086,0.0,0.0,0.9280540732925492,-0.7304798201895828
146,Dunk,2.322809400070202,88.85893667603199,0.0,0.0706717123935668,0.3571428571428562,0.0,0.0,1.1092446544797339,-0.6413075344473761
386,Mac Allister,2.3146842074461422,80.28624558749365,0.0,0.07010406811731329,0.1428571428571417,0.0,0.0,0.24722914595134432,-0.0
441,Dorgu,2.3054537344320547,59.4981435655453,0.07198134392813962,0.14179280983916712,0.07142857142857086,0.28687387925881647,0.0,0.9510063720965314,-0.7182644385810613
371,Kerkez,2.2895870725941254,82.62501278726313,0.0,0.0,0.07142857142857086,0.07081888822474555,0.0,0.9889165838053773,-0.6987198280074269
623,Potts,2.286548925727227,82.92157952990021,0.0,0.072019867549669,0.07142857142857086,0.0,0.0,0.14191789450679076,-0.0
722,Florentino,2.285159937234532,74.7383726884143,0.0,0.07192526017029344,0.07142857142857086,0.0,0.0,0.14081272815222257,-0.0
613,Souček,2.2841190132348714,50.915826789616524,0.1423389186387968,0.07147587511825934,0.0,0.2160789001793185,0.0,0.14191789450679076,-0.0
317,Andersen,2.264125358900934,89.98676248108926,0.0,0.0,0.21428571428571458,0.28083682008368216,0.0,0.9280540732925492,-0.7304798201895828
490,Joelinton,2.2499764317204027,66.10688507072017,0.0,0.0,0.07142857142857086,0.0,0.0,0.32140500314897363,-0.0
129,Yarmoliuk,2.234851739704405,86.57955196551642,0.0,0.07237464522232748,0.21428571428571458,0.0,0.0,0.2320135183231373,-0.0
431,Bayindir,2.23274193351547,67.1100659174411,0.0,0.0,0.0,0.0,0.0,0.9510063720965314,-0.7182644385810613
444,Yoro,2.23274193351547,71.11342659903553,0.0,0.0,0.0,0.0,0.0,0.9510063720965314,-0.7182644385810613
330,Berge,2.232510207064859,88.36089997118366,0.0,0.07159413434247881,0.21428571428571458,0.0,0.0,0.2320135183231373,-0.0
332,Lukić,2.231800651719542,73.89132621328909,0.0,0.07135761589403986,0.21428571428571458,0.0,0.0,0.2320135183231373,-0.0
491,Tonali,2.178547860291832,79.78782574502317,0.0,0.0,0.1428571428571417,0.0,0.0,0.32140500314897363,-0.0
163,Hinshelwood,2.1339760079714263,43.2985847561415,0.07180860252202456,0.14210028382213838,0.0,0.07132098027495472,0.0,0.27731116361993347,-0.0
106,Collins,2.126408682272124,89.93661407679562,0.0,0.0,0.1428571428571417,0.07169157202629958,0.0,0.9280540732925492,-0.7304798201895828
113,Van den Berg,2.1261456816743953,89.66592824724444,0.0,0.0,0.07142857142857086,0.0,0.0,0.9280540732925492,-0.7304798201895828
663,J.Arias,2.1223538088829295,73.93220127032158,0.0,0.0,0.07142857142857086,0.07085475194261763,0.0,0.12292762836888267,-0.0
17,Ødegaard,2.1095144218582202,48.58289508440798,0.07282777681810335,0.0,0.0,0.2121697549312611,0.0,0.5332057828364422,-0.0
238,Estêvão,2.095338651425833,36.34114352952478,0.07013301088270865,0.14269157994323517,0.1428571428571417,0.1431918708906148,0.0,0.3162641291491112,-0.0
72,Senesi,2.082100059936165,89.83596552842015,0.0,0.14522232734153223,0.3571428571428562,0.2862283323371191,0.0,0.6364329149424591,-0.9190853122251538
74,Truffert,2.074947801432387,88.74767019667169,0.0,0.07206717123935677,0.21428571428571458,0.35568439928272555,0.0,0.6364329149424591,-0.9190853122251538
178,Welbeck,2.0736652076402304,58.03887584648081,0.2143764035239247,0.0,0.053571428571428145,0.2697310221159598,0.0,0.0,-0.0
325,Smith Rowe,2.0228224757239452,52.975414895660755,0.1439454137156668,0.0,0.0,0.0710818888224742,0.0,0.2320135183231373,-0.0
659,Walker-Peters,2.019367839383543,75.09464081598347,0.07132492658490244,0.0,0.0,0.0,0.0,0.5676715780271631,-0.9762532981530343
443,Shaw,2.0184562192297553,89.50913839060586,0.0,0.0,0.21428571428571458,0.0,0.0,0.9510063720965314,-0.7182644385810613
192,Hartman,2.012866364999595,88.87951936700047,0.0,0.14325922421948867,0.0,0.0,0.0,0.5632509126088903,-0.9801622202677611
209,Laurent,1.997955585295081,63.71898297323786,0.0,0.0,0.1428571428571417,0.0,0.0,0.14081272815222257,-0.0
384,Gakpo,1.9953113576282682,42.40173972816557,0.10691829331490757,0.03534768211920536,0.0,0.10744769874476982,0.0,0.24722914595134432,-0.0
100,Kroupi.Jr,1.9922243527798704,39.11514852436184,0.2125928485057867,0.0,0.0,0.14185295875672357,0.0,0.0,-0.0
665,Perri,1.9892720644952706,89.42311432893885,0.0,0.0,0.07142857142857086,0.0,1.0,0.6420550774365945,-0.9146877748460862
489,J.Murphy,1.9766065152683396,59.518543512715226,0.07407151494213164,0.07062440870387904,0.0,0.07297071129707065,0.0,0.32140500314897363,-0.0
358,Tanaka,1.9547461578668535,49.79516683476213,0.14489549144929958,0.0,0.07142857142857086,0.14118350268977803,0.0,0.16051376935914863,-0.0
342,Bogle,1.9422206611524748,89.44840645486634,0.0,0.14304635761589365,0.21428571428571458,0.0,0.0,0.6420550774365945,-0.9146877748460862
560,Isidor,1.9356081906891662,56.64812033234875,0.14163067887372516,0.0,0.07142857142857086,0.44051404662283655,0.0,0.0,-0.0
505,Milenković,1.9352154654275908,90.0,0.0,0.0,0.21428571428571458,0.0700777047220558,0.0,0.8524128231784871,-0.7729893481872374
713,A.Jimenez,1.933549116435374,62.80140521816395,0.0,0.1434957426679276,0.21428571428571458,0.0,0.0,0.6364329149424591,-0.9190853122251538
